subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Norwegian 2,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/introduction-to-norwegian-2-13523
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Working with Translation: Theory and Practice,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/working-with-translation-6981
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,English for the Workplace,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/workplace-english-6911
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Cultivons l'information,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-cultivons-l-information-17187
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Basic Spoken Sanskrit,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/swayam-introduction-to-basic-spoken-sanskrit-17655
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,How to Write a Novel: Structure & Outline,"
              29th Feb, 2020
            ",,https://www.classcentral.com/course/edx-how-to-write-a-novel-structure-outline-3939
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Frisian,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/frisian-6637
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Intercultural Communication,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/intercultural-communication-4043
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Religion and Conflict,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/religion-and-conflict-3294
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Norwegian for Beginners 1,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/norwegian-for-beginners-12180
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Chinese: Pronunciation and Tone,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/chinese-pronunciation-tone-13449
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Chinese: Conversation,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/chinese-conversation-13649
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Chinese: Grammar,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/chinese-grammar-13859
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Teaching English: How to Plan a Great Lesson,"
              2nd Mar, 2020
            ",,https://www.classcentral.com/course/teaching-english-great-lesson-13115
